query_id,pearson,spearman,ndcg_at_0_5_pct,ndcg_at_1pct,ndcg_at_5pct,ndcg_at_top_200,enrichment_at_0_5pct,enrichment_at_1pct,enrichment_at_5pct,enrichment_at_top_200,recall_at_0_5pct,recall_at_1pct,recall_at_5pct,recall_at_top_200
103,0.2262619941069438,0.1591762304510279,0.6228236329144897,0.5853893437848634,0.5053927096977892,0.7259707886721131,0.5402292997656822,0.4928786178684942,0.33681214760421674,0.6722960039300114,0.18588640275387264,0.26592082616179,0.30831468411086244,0.12
104,-0.02263819182258322,-0.018256760482117752,0.21801182436457875,0.22506995618794431,0.26426302165284415,0.22022696076479714,0.08138592316476832,0.08208598346795344,0.06606353102020694,0.09321328519411677,0.013769363166953529,0.03614457831325301,0.08607333448097779,0.005
105,0.14551165911248212,0.14741244749121798,0.24128923658541976,0.2479541460440357,0.2963508433465551,0.2242590917323385,0.11783067346895636,0.11337485290864886,0.10972352100605107,0.11052612067054983,0.03614457831325301,0.058519793459552494,0.11757617490101567,0.005
106,0.21120232492788246,0.13799814825211484,0.6610021010894707,0.6273604778789031,0.5221455379818584,0.7118095083015239,0.6002513412380488,0.551333416388266,0.3537217658044556,0.6714218561399256,0.19104991394148021,0.2504302925989673,0.329776247848537,0.105
107,-0.015103395096836149,0.0012221924595803412,0.1904588139698189,0.20303044589983982,0.26406485635425314,0.1758586964022392,0.04371892114685693,0.04977057693883742,0.06582886153043609,0.03202293738808932,0.0068846815834767644,0.016351118760757316,0.09087779690189329,0.005
108,0.1378450939746565,0.127452230338102,0.24934721721908495,0.2528001612265842,0.28998844684893266,0.24122672905633633,0.11855126693769942,0.1109047356268169,0.09529881546041956,0.12446384410420845,0.03098106712564544,0.05335628227194492,0.11101549053356283,0.005
109,0.2818765532680817,0.20538495712279786,0.18797145424694495,0.2130560295914281,0.42227853140203064,0.195768578927865,0.03453337729836877,0.061858072901296884,0.29445980779486863,0.05427809187901679,0.025252525252525252,0.039141414141414144,0.22542330048016174,0.02
110,0.03859919701883283,0.0362267908285605,0.22723312383782884,0.231034701878064,0.2665452813176975,0.22801765722228037,0.08341103265833885,0.0782622370449085,0.06158809601476338,0.08816975983714159,0.005050505050505051,0.023989898989898988,0.08238564569118019,0.0
111,0.18168783964829457,0.09887492089034415,0.3830136869769468,0.37770541020589943,0.4029839918634721,0.378249244941134,0.29122648955904923,0.2712039854892117,0.23591427838399645,0.29168006081244885,0.05303030303030303,0.07323232323232323,0.1973717462724286,0.02
112,0.32176300912046457,0.23513701297392442,0.20012508449807517,0.21271182228401722,0.41678170616377647,0.19688629395851723,0.05167777089229993,0.05639417946251043,0.279397593820087,0.058564676043820645,0.005141388174807198,0.021850899742930592,0.2329647724350733,0.0
113,0.024324645371651472,0.025494816926057158,0.2090806851954439,0.22326509519698687,0.27516602492518927,0.21516452896969074,0.055777267494708335,0.06591560892451809,0.0706784046137793,0.0753371270103627,0.010282776349614395,0.02442159383033419,0.08896888660323991,0.01
114,0.23003146984293724,0.16303135304667546,0.4459832916412296,0.43903834114589896,0.4470443411735111,0.4813765926402494,0.330957539625544,0.32529820711865526,0.2845859155779913,0.3763726704077943,0.06683804627249357,0.10539845758354756,0.22782206222679352,0.045
115,0.33909454489300245,0.21997906004769058,0.6745543975899284,0.6722741360280621,0.6151333014708578,0.7076034317842097,0.6284045362854509,0.6259253075985154,0.4924476690723327,0.6644285846256451,0.12719298245614036,0.2283205268935236,0.3799692510432682,0.055
116,0.038196982600801246,0.034075389453296474,0.20509215777248252,0.22486222761017655,0.2975169803584441,0.2016898503631092,0.0415011365713536,0.06219914967850136,0.09795756467674605,0.042432780714132444,0.006578947368421052,0.021953896816684963,0.1076213485613881,0.005
117,0.2426888354476504,0.1619206496396086,0.4601248879925943,0.4580482261256952,0.4570162910603461,0.4891601878199323,0.358895827265544,0.35071427441210906,0.2934439179987803,0.4061284512133385,0.06798245614035088,0.12403951701427003,0.24577201844937405,0.035
118,0.25501157042538963,0.18074274881268235,0.5118418727197895,0.5100336662787378,0.5478244132381217,0.49111347413843204,0.4565159582206985,0.435847773268298,0.4138901240620195,0.4278902772626268,0.07391304347826087,0.15434782608695652,0.3506521739130435,0.0
119,0.010929633600608748,0.00767520933277712,0.20254489210987997,0.21831915117845715,0.2731131074049393,0.20536159768477685,0.060244551909046165,0.07050193529014112,0.06579400481067926,0.07426435361401894,0.015217391304347827,0.029347826086956522,0.08239130434782609,0.015
120,0.18828580379203264,0.13695818731567475,0.36748639061743327,0.35638538156539024,0.37945775241501756,0.38397301174361187,0.2609347346050067,0.23119722579642818,0.19210811231465533,0.2909425064676772,0.06086956521739131,0.10217391304347827,0.1917391304347826,0.02
121,0.19572420035191734,0.12160445247679481,0.7842129571068827,0.8059528293375353,0.7671255134816164,0.7954999786452619,0.7203472720802235,0.7551874802550896,0.6212566934379465,0.740774373267989,0.19014084507042253,0.3462897526501767,0.47200566973777464,0.25
122,0.02473548425246247,0.03739530033361827,0.3593394933074548,0.36355500155555776,0.4097972910316449,0.3519828591937696,0.08370429456375063,0.09574083437105924,0.0957284615977163,0.07406140059049121,0.035211267605633804,0.0353356890459364,0.09709425939050319,0.03
123,0.16792105543975652,0.12811822438042114,0.4131911521493457,0.4049349653120851,0.44974727195367414,0.4023847368335601,0.18197739773961585,0.16174737174051684,0.157872524711392,0.1594022705071562,0.028169014084507043,0.04240282685512368,0.1559177888022679,0.025
124,0.21699988951037288,0.16978115228198493,0.8154628727173036,0.824780543774153,0.8086793706042624,0.8233689769744426,0.7795261415731038,0.7765140826948569,0.6861306291495808,0.7813770898224977,0.07751937984496124,0.18604651162790697,0.46470131885182314,0.15
125,0.028637287550419766,0.03977979413518593,0.4368869410627186,0.43230902225715107,0.4638892379596688,0.4420738148824254,0.12347142681478258,0.10693764958831817,0.09613837320518882,0.13252210901663425,0.023255813953488372,0.03875968992248062,0.11171450737005431,0.035
126,0.1640480642128906,0.12246638857034971,0.5226171972339184,0.5463378952687002,0.5393444926031858,0.5449083025546438,0.25754012514007096,0.3011955999498706,0.21990506415703787,0.30434530586217695,0.046511627906976744,0.08527131782945736,0.18386346004654772,0.075
127,0.2425818939026998,0.1733696433324674,0.8465001492919508,0.8395481606195917,0.8423789034785676,0.8334794613366362,0.7951995138832633,0.7860397611445917,0.7570939974094862,0.7744138612149486,0.22556390977443608,0.32075471698113206,0.5373584905660377,0.285
128,0.02966090870199771,0.030431061556993527,0.3435601207791667,0.3677207536022044,0.3980021040322712,0.3624495749487608,0.0400808903360928,0.08005046531986151,0.05239159603513503,0.07490018572939056,0.015037593984962405,0.022641509433962263,0.08150943396226415,0.025
129,0.17399676006891737,0.1252870874034074,0.5346204102092666,0.5201955449763385,0.5027553078371195,0.5308003929532142,0.3166538695005488,0.29119672920736284,0.20481688081284058,0.3134945864012164,0.045112781954887216,0.05660377358490566,0.17962264150943397,0.06
130,0.18908358694044416,0.138122938386755,0.8402515784661985,0.8145900136496422,0.7647567833019274,0.8298162276879529,0.7939541051618699,0.7411365741766766,0.6182180749796397,0.772823200567251,0.24087591240875914,0.27007299270072993,0.4390065741417093,0.265
131,0.020306372106093287,0.020629825506225028,0.4393234287072912,0.42728389585233795,0.43448112329358785,0.4288475398025994,0.17808667592020536,0.1463612211740184,0.08729353123292104,0.15325505786234866,0.021897810218978103,0.0364963503649635,0.1110299488677867,0.025
132,0.1381731880697944,0.08604440745797187,0.5187555024449108,0.4928006797505488,0.5009565654548819,0.5043016792181395,0.25459103363341284,0.21541910622078678,0.19066151502607234,0.23458876575727322,0.014598540145985401,0.06204379562043796,0.16508400292184075,0.05
133,0.20697993338880494,0.19783069160686856,0.6612127920777857,0.6357425047280525,0.5645166771310152,0.6519268016954228,0.5769873661544898,0.5116344951690056,0.3273768637169238,0.583226954180778,0.16548463356973994,0.19289940828402366,0.23058712121212122,0.125
134,-0.01037595222869886,-0.0060217776766921995,0.33767999376908997,0.34086473573134607,0.37743975569539223,0.3172962975369491,0.11222917380308399,0.09109397777362327,0.05818753280390926,0.09265032247836567,0.018912529550827423,0.028402366863905324,0.07173295454545454,0.01
135,0.13535273837659006,0.1227914189396592,0.32194227950125187,0.33632057956988703,0.40361290056073273,0.3014424876857242,0.08508021096475119,0.0853582504950096,0.10958661587021007,0.06395705727937288,0.009456264775413711,0.02603550295857988,0.08783143939393939,0.01
136,0.2249662471513228,0.19883846974427571,0.6745123269589721,0.5971050189428385,0.5022636551969989,0.716899327628553,0.57345424251058,0.4400628207207042,0.2442279042908677,0.6566454964642805,0.32323232323232326,0.25985844287158744,0.22395306494031963,0.265
137,-0.018645089543559097,-0.010327693702405983,0.2690077177658706,0.28018008546249845,0.33900314475910465,0.2548919550605705,0.05675425880870284,0.051097421592358076,0.04675601974545401,0.05608071444168201,0.01818181818181818,0.023255813953488372,0.06777260772810034,0.02
138,0.13125057100875023,0.1177605053932023,0.2670753201935609,0.2987988834841435,0.3637258458552692,0.24946911118653436,0.0523025402478955,0.08174876953907356,0.08746700656364878,0.04728597938657272,0.022222222222222223,0.03842264914054601,0.0865870928585879,0.015
139,0.22930259892392316,0.20860725114286954,0.3927145928697333,0.4312096076471629,0.46748174472352627,0.3838375509079089,0.2354995598859114,0.2759535005599866,0.2323160871193236,0.2469657616756202,0.13769363166953527,0.17555938037865748,0.23463590979514545,0.095
140,-0.05652467403989785,-0.06701178540158989,0.3007076344939114,0.29462179346779915,0.32384324407228454,0.292125030766188,0.11559719240341526,0.08438267030093068,0.032190476396285486,0.1138589170001846,0.024096385542168676,0.03356282271944923,0.07023584093647788,0.01
141,0.16379762297460565,0.15681910131102414,0.28858237762920785,0.3050049114857436,0.3768554161713527,0.2674032582626254,0.10557144928239541,0.10574055526941048,0.12207464007072945,0.09500954612683866,0.03442340791738382,0.06110154905335628,0.1174040282320537,0.01
142,0.19858522298825984,0.1781164045735935,0.49643996400398327,0.5129195691843713,0.4864529667341016,0.49812477413708933,0.3357872488491401,0.34799625823950203,0.2308234820664975,0.3455668677516475,0.1703958691910499,0.20309810671256454,0.2368330464716007,0.07
143,-0.043220371309372924,-0.0488080141406914,0.26420933974588146,0.28340269294790615,0.3273640532678139,0.2411120053341672,0.04133148189693859,0.04779427735859581,0.02023686739248382,0.027547761858075188,0.012048192771084338,0.02495697074010327,0.06540447504302926,0.0
144,0.14667697282405517,0.1359362014733082,0.3184940085060996,0.33772062085445126,0.38346335775952295,0.30442746381455144,0.11184968536342921,0.12302288524867325,0.10685659449611547,0.10757345618389734,0.029259896729776247,0.04216867469879518,0.10636833046471601,0.0
145,0.17314325996745347,0.059870543031923795,0.7572234767326352,0.7476857257548646,0.7195418343904876,0.770751659466448,0.7228499148066445,0.7083946850040466,0.6198123649358586,0.7421567050556047,0.20707070707070707,0.2828282828282828,0.4533737680060652,0.105
146,0.03723297821070549,0.02457918216286802,0.28134983732546864,0.2932476730174271,0.3140483332688878,0.2983281195114469,0.08625484970281974,0.10428588935528987,0.06995288945480081,0.11225807786752187,0.015151515151515152,0.02904040404040404,0.09653778114733384,0.015
147,0.10908972690250658,0.07872187911101007,0.3082194882470453,0.31214093457778597,0.328955377694871,0.3230710507316643,0.12388394911325074,0.1266723983619171,0.08832424215305298,0.1513575546224762,0.025252525252525252,0.04419191919191919,0.11220621683093253,0.01
148,0.16387663082050746,0.06455779180071554,0.6461285070160039,0.6599922483807603,0.639844963474505,0.6251581143855954,0.5709281201125856,0.5816018290521968,0.4876594513862536,0.5493737443438181,0.13367609254498714,0.2365038560411311,0.3761892517356647,0.065
149,0.03160250137123251,0.047003860986447,0.36947258186178483,0.3423743669556151,0.36632174995282024,0.37845527146390656,0.17533211621705133,0.12250168390891661,0.10166673343936525,0.20340036105726625,0.028277634961439587,0.038560411311053984,0.10542555926973515,0.01
150,0.1486043423979699,0.13197122896198082,0.3103487679641259,0.322952006710866,0.3614622433888061,0.3207365171764211,0.08844564062329979,0.10078422670303828,0.09767047185778502,0.11799920930939417,0.03598971722365039,0.04627249357326478,0.10028284906145539,0.005
151,0.18870761033064856,0.06873573189296509,0.6988574826045431,0.6901683550000474,0.6310928842583955,0.7040523371387976,0.6763049498979672,0.6509100587324631,0.4912500488868429,0.7027504213746085,0.23684210526315788,0.3205268935236004,0.36415550186690093,0.115
152,0.03719339577538344,0.03271984464830674,0.2396765087772219,0.2501774958571938,0.3135997518986878,0.237124941296439,0.0758346252166314,0.07769702481847855,0.07683806754246693,0.08103080658384809,0.013157894736842105,0.02854006586169045,0.09685921370524929,0.01
153,0.14565397664361077,0.12690968330581898,0.2582543170539236,0.26588780600300893,0.31698804646927514,0.25493577788575394,0.0906391454923452,0.08820927397465451,0.073666023922968,0.08909820251882039,0.02631578947368421,0.054884742041712405,0.10520535910388755,0.01
154,0.15615517928355585,0.07904953597343657,0.6749231299685773,0.6880833823186128,0.6651600262476217,0.6563608537750977,0.6096016059104006,0.6149698511911501,0.4911843800595796,0.5908974118026633,0.09565217391304348,0.16847826086956522,0.3473913043478261,0.03
155,0.018686784597343534,0.026220861161829055,0.38183245091368667,0.374486518941445,0.40176933489949324,0.3855381217394184,0.15237101132985376,0.1281097909585584,0.09215596509652474,0.1617933401425397,0.02391304347826087,0.04673913043478261,0.10717391304347826,0.0
156,0.14384719907481466,0.14172258195535764,0.37472670443331385,0.3793506956439052,0.4053389578158197,0.37658594868738077,0.1473739733088821,0.13882092261134715,0.09627060413392344,0.16376578398999705,0.02608695652173913,0.04673913043478261,0.1126086956521739,0.0
157,0.11593078725357325,0.08356003099697847,0.740999150697318,0.736949978787608,0.7492805248348682,0.7349106289241119,0.5402999370275042,0.5204372062844321,0.4690444987861237,0.5194057226162475,0.04929577464788732,0.0812720848056537,0.32175761871013464,0.065
158,0.029975475024609184,0.025640775633345,0.5475619660496995,0.5350442032126821,0.5524959271403866,0.5419449062488809,0.13812815254010286,0.09032545233548714,0.04650370409653542,0.11708216021558326,0.0,0.028268551236749116,0.07937632884479093,0.015
159,0.07160465286573822,0.086184659153683,0.49278369905440567,0.5148398334750836,0.5574628894823407,0.5136409183566304,-0.005357127682220778,0.046995295320231036,0.06417401406880426,0.051899855307900714,0.014084507042253521,0.03180212014134275,0.08646350106307583,0.03
160,0.06561692425951364,0.03742535041197304,0.7737752962322325,0.7337093154471841,0.723501049030458,0.7299137894649639,0.5666186882041016,0.4822968789901752,0.41486553422297295,0.46489915028624684,0.09302325581395349,0.16666666666666666,0.3273855702094647,0.165
161,-0.008244382586735544,-0.008137044263651,0.48212664102162284,0.5005597625894,0.5342187272200429,0.5059678921514581,-0.004694471007252519,0.039372079987936424,0.03673478544880464,0.06169297674712956,0.007751937984496124,0.01937984496124031,0.07525213343677269,0.015
162,0.018372204501743546,0.02416591165728743,0.456822904202377,0.4555035768492666,0.530526236270735,0.4550803680333258,-0.05518602029947492,-0.06566547426826014,0.03446959669437087,-0.06539876480373583,0.023255813953488372,0.01937984496124031,0.08921644685802949,0.02
163,0.06986501082627923,0.023289438155974194,0.5730276517291427,0.5878964856057125,0.7236815907599637,0.5716730028676823,0.25785174824800466,0.26763802394905734,0.47544886611053244,0.2361448840245002,0.0,0.03018867924528302,0.34264150943396227,0.01
164,0.01863954600819459,0.016131415168073763,0.52911967945448,0.5220054513530338,0.5508870204169658,0.5288183372274715,0.10311736962230891,0.08273369279018528,0.07766421763821735,0.10348340831376013,0.015037593984962405,0.022641509433962263,0.08679245283018867,0.015
165,0.032861422609821715,0.03825979304941296,0.3991879505379108,0.4513075875955108,0.5141892603849126,0.4327310101411934,-0.1206574197392409,-0.01198590625230029,0.014036828781949303,-0.04611024795868223,0.007518796992481203,0.018867924528301886,0.07018867924528302,0.01
166,0.09143591743592228,0.01728430896437864,0.38034526728056073,0.4053278149912942,0.5510110092249537,0.3898609255793394,-0.011012371091725783,0.019163424034946835,0.20580022918043425,-0.0022231478037203893,0.0,0.0,0.1848064280496713,0.0
167,-0.01312479076690031,-0.019854244036850065,0.40299412008503127,0.4228402064045245,0.46136480393839463,0.40882317883769353,0.005710315963572032,0.03069480775366383,0.001761310747514438,0.00903521276994375,0.0072992700729927005,0.01824817518248175,0.06428049671292914,0.01
168,0.04115709213465133,0.031673547633845195,0.4516372404897512,0.4393767416459208,0.48786323999051623,0.4424474759231367,0.1171568568215533,0.05282370492358799,0.053128091117225835,0.07275318399077957,0.029197080291970802,0.032846715328467155,0.08765522279035792,0.025
169,0.10977833171797931,0.08933862568411827,0.3099259277699978,0.33647643075309036,0.43248659067329287,0.2673031963653321,-0.025277002962837074,-0.010828165579326985,0.0549690412828013,-0.08248933769536074,0.01182033096926714,0.02603550295857988,0.12310606060606061,0.0
170,-0.007835229900177921,0.0016107666831743168,0.3476033144014971,0.35207247244846884,0.406152925896743,0.33804435376779435,0.012911063989751781,-0.0024028231434753675,0.003485403259787503,0.003235282760894429,0.002364066193853428,0.010650887573964497,0.05279356060606061,0.0
171,0.09929667138745028,0.11404546633076755,0.3570207449751414,0.3794839439620035,0.4467420564682452,0.3506648350857094,0.029692105191007904,0.050681267710001025,0.08168195996412425,0.03305720771889293,0.016548463356973995,0.02485207100591716,0.07339015151515152,0.005
172,0.13086111255303723,0.10406558618255057,0.5088937101830248,0.4653057146449739,0.46984601554871697,0.6285958388756169,0.1681680197549972,0.08928929892859172,0.0576620195551532,0.39296952616051634,0.10303030303030303,0.12234580384226491,0.15820352012947603,0.055
173,0.010865193612325371,0.02473487929416576,0.3790932379615556,0.3847344600599087,0.4342094317981558,0.38387815629042443,0.019269668148251862,0.013614688051361094,0.02628820842120551,0.03945379301486974,0.006060606060606061,0.020222446916076844,0.06311956301840987,0.0
174,0.10311096036353017,0.11195918502904158,0.42898133546677064,0.43076295577593054,0.47498482108725104,0.4323803147222843,0.10939033932512823,0.09432488778334665,0.10262138491488197,0.133573185973397,0.010101010101010102,0.03741152679474216,0.08254096702407444,0.005
175,0.11628222846151365,0.05022369409346048,0.6842395974812134,0.653799780452713,0.5821273697575078,0.6811795254040751,0.5605412753365495,0.48402059560665783,0.29043814092922005,0.5709818826555603,0.08605851979345955,0.18416523235800344,0.2360130831468411,0.015
176,0.01180108115352469,0.023330853365189745,0.3684458890035048,0.3860393558481202,0.44132440294345704,0.3620942745790273,0.062022099052119854,0.07187766947505503,0.08343708717360779,0.07719823007128095,0.013769363166953529,0.022375215146299483,0.07419521432260286,0.01
177,0.13896199289560107,0.15808288222235164,0.41309898058112304,0.41875646466419575,0.4601204247734587,0.4112183757402486,0.12126230705287482,0.11521601565534242,0.11310924403189945,0.1279461922395448,0.03098106712564544,0.04475043029259897,0.08641762781890171,0.03
178,0.05446134431915519,-0.015251068477549071,0.6040481635528291,0.5931931608728785,0.5335930137045457,0.6496148658906328,0.40423444715625306,0.3732287892780108,0.20249705322945963,0.48399632340615817,0.10154905335628227,0.16437177280550774,0.20154905335628226,0.04
179,0.002070897246760635,0.008296585079893514,0.3396882617875229,0.3542882967145813,0.41135309978913714,0.3217839225612726,0.016847889795044594,0.019627609634109377,0.031620185538769205,0.0037968145527391395,0.008605851979345954,0.012908777969018933,0.06454388984509467,0.0
180,0.10874054496803316,0.10955033872729399,0.3914313498472823,0.4106454075225002,0.45710977692519755,0.37517203022159945,0.10837593543089902,0.11920321277206314,0.11466738372163153,0.10762275450722483,0.0051635111876075735,0.02495697074010327,0.07882960413080894,0.0
181,0.2047941929331657,0.08902726859521336,0.36164423658212785,0.329542914573673,0.3069537208995821,0.3777023137849659,0.23568448014488702,0.17974431014955317,0.08067827440796527,0.26499452025376957,0.005050505050505051,0.030303030303030304,0.15112458933535508,0.005
182,0.027836301358029593,0.010038349665612518,0.23515970555725368,0.21904487026484348,0.26796032360698013,0.24477549380976674,0.07200097309345103,0.04301794868565661,0.0475532546088532,0.08637132386855734,0.015151515151515152,0.020202020202020204,0.0859236795552186,0.01
183,0.10052356225675878,0.07772762825287174,0.17726983359500867,0.19289231011246882,0.25987327069475585,0.16741097623781392,0.014226983079436943,0.03190366943971859,0.051298468189235204,0.001381130027402945,0.0025252525252525255,0.006313131313131313,0.05964114227950468,0.0
184,0.19947205119055159,0.10555063455925856,0.5356875051369545,0.445396154873122,0.4094518019105947,0.6271936753256155,0.39408425024408045,0.2570214697992341,0.1568208713282505,0.5495174115691212,0.061696658097686374,0.08740359897172237,0.22705065569555155,0.045
185,0.02102075856076257,0.035197307898291154,0.2808351085383799,0.28754032207150265,0.3246363223255046,0.2984495023603823,0.08190783302300318,0.08888215914550103,0.0765823638961585,0.11947162723838804,0.012853470437017995,0.03598971722365039,0.08639753149910002,0.01
186,0.1440633758770057,0.13221376098370308,0.2188352387759907,0.23192698861513797,0.3092497636312115,0.20833039554629768,0.002197404067862401,0.0172904596067173,0.06744287027461086,-0.01549669243584898,0.0,0.0038560411311053984,0.06325533556184108,0.0
187,0.19290652368437414,0.1043812820210536,0.6074175058322072,0.5621999517433401,0.4946144040167378,0.6627919065019271,0.5118702096323522,0.4399137290936553,0.2712264372837095,0.5925398585482694,0.1118421052631579,0.17892425905598244,0.2949703492202943,0.065
188,0.030698380365415633,0.03074756159701444,0.2628901183042612,0.2691638806216689,0.32418245448058813,0.25200039301122157,0.06521190751842282,0.06895784050567198,0.06869459562740339,0.04196960580713401,0.019736842105263157,0.03951701427003293,0.10454645288820558,0.01
189,0.13870126743796976,0.12997407214619475,0.23609046925001623,0.25211354961110005,0.31543057899892524,0.2515050509237434,0.03820820944967336,0.057390770162660885,0.0668523420576153,0.06853073685143057,0.0021929824561403508,0.012074643249176729,0.06435317373160554,0.0
190,0.18290085441440018,0.126339615338078,0.5575984744951878,0.5438324043858138,0.5455826120946573,0.5611411795543739,0.427278457288616,0.39325220450714116,0.3138520206005556,0.43095642877994433,0.04782608695652174,0.12282608695652174,0.31,0.025
191,0.01996526657444237,0.02785746245579017,0.3495807458014295,0.3470380334401143,0.3917606357521385,0.3724478943863043,0.12200969184982671,0.11271966235917599,0.09846512085161499,0.165881808164412,0.030434782608695653,0.041304347826086954,0.11217391304347826,0.01
192,0.14892751874619012,0.1496509494482903,0.2809873005601664,0.300125122261774,0.36215108809328356,0.26952786521316496,0.05651469605592514,0.07259661102140673,0.06947849024267859,0.04828617218393691,0.004347826086956522,0.003260869565217391,0.050652173913043476,0.0
193,0.11544575796612784,0.09887258484072402,0.7204142458062677,0.6882780715241549,0.7515127655140121,0.7037062450078767,0.4705373952087027,0.3994046092289383,0.48657327061147265,0.4332275432088133,0.11267605633802817,0.14487632508833923,0.4578313253012048,0.125
194,0.027313436473544107,0.022110650442426903,0.535064480755444,0.5132528201898175,0.5376503394468598,0.5190656274057907,0.12373815078404242,0.07049673314587575,0.030604031695469935,0.0840463441734297,0.014084507042253521,0.014134275618374558,0.0815024805102764,0.01
195,0.07092705100283155,0.08006798599029816,0.40980948594691846,0.4351436446889601,0.512229494924495,0.4142470027247838,-0.10416096969872579,-0.052410071635174096,-0.0004358079385638749,-0.09834194134485928,0.0,0.01060070671378092,0.06236711552090716,0.0
196,0.05038046721343404,0.06801699613447049,0.6861349613725919,0.6967062116607686,0.7688290592451144,0.693079842413684,0.3794117548476716,0.3817610791799705,0.4816560771460182,0.38128930816170836,0.10077519379844961,0.17829457364341086,0.45849495733126455,0.165
197,-0.008134810945120282,-0.009558611738590229,0.5438955801880235,0.5236857961279268,0.5686800817285759,0.5282325969460235,0.03902185578165272,-0.02763164323513528,0.005148429778703321,-0.013908721834042521,0.0,0.007751937984496124,0.06904577191621412,0.005
198,0.018673159077208706,0.033425780404111836,0.5071819717277699,0.5257622968573394,0.5691224288485667,0.5185831325275437,0.0040220481672397146,0.032273361915922456,0.02095686045155271,0.02143416410682625,0.0,0.0,0.05973622963537626,0.0
199,0.06053867011017981,0.04757949658502848,0.7732313891796767,0.7867887087550747,0.7733477343882669,0.7857188287380147,0.5860114080315556,0.6067561390242949,0.49957274304830557,0.610874569095545,0.045112781954887216,0.1471698113207547,0.45132075471698113,0.105
200,0.01537221334368447,0.013952101455521252,0.5153209907700298,0.5099809028433028,0.5566070582193465,0.5151957919418606,0.046447696503401414,0.028558085400825436,0.051699385428942854,0.04582206214399334,0.007518796992481203,0.01509433962264151,0.08754716981132075,0.015
201,0.031167014293452498,0.03890044638932991,0.44329152886559287,0.4586470924146819,0.5329559705522953,0.4521395001021806,-0.03949544127944267,-0.03605109478290418,0.02113942120771989,-0.03898054771304653,0.0,0.0,0.046037735849056606,0.0
202,0.04313370867827397,0.03906521783230144,0.8177930953790248,0.8012196047491842,0.7217237070692131,0.8090869187443237,0.5662559623107799,0.5463427895203621,0.30655733933786683,0.5602358632132266,0.11678832116788321,0.20437956204379562,0.31921110299488675,0.17
203,-0.012084476438106768,-0.0182762745261577,0.475801589236486,0.503385083370843,0.5571494285902906,0.49460090040319216,-0.10299707291066487,-0.048685664994524806,-0.021052270419305054,-0.0597546022415354,0.014598540145985401,0.021897810218978103,0.06281957633308985,0.015
204,0.02604466868144558,0.03204149396012653,0.5204184819501256,0.5299274428438974,0.572764027536775,0.5223933829244751,-0.03328393088735587,-0.011388680313220592,0.010236192556049508,-0.030501041801521783,0.0072992700729927005,0.010948905109489052,0.053323593864134405,0.01
205,0.13918962960194095,0.12119389429271026,0.4786102542013749,0.5298744143223413,0.5946588236672747,0.4155056669980308,0.1605403600583248,0.23550647755661053,0.22613036208016826,0.03501135549042008,0.07328605200945626,0.1467455621301775,0.23224431818181818,0.01
206,-0.007778202215836044,0.0010318720271653584,0.4107963243118994,0.4177260753342627,0.4759412485511905,0.40928232146871046,0.02398441949667653,0.012672615840921678,0.004396545959495572,0.032107080968915666,0.0070921985815602835,0.010650887573964497,0.050189393939393936,0.01
207,0.1281749237280397,0.12052242247452961,0.49253999864695786,0.4981613765548091,0.5366076763127604,0.4951097516276643,0.18134113401182278,0.16868814324884793,0.12701182264148742,0.20349578020187042,0.0070921985815602835,0.014201183431952662,0.06912878787878787,0.005
208,0.16069643322419547,0.13112096819188523,0.4647683786342084,0.4828780855900014,0.5462949302338492,0.4762286762116203,0.1782646730206192,0.18898944694557754,0.18064730206563723,0.22152752255485644,0.022222222222222223,0.08796764408493428,0.20008092251669027,0.005
209,0.010766861977023796,0.02712354684895448,0.3722066691105382,0.3910257259042365,0.4582933407243146,0.37324678377684267,0.02149485239876644,0.036082056486666264,0.033538315221635154,0.03684725255806618,0.006060606060606061,0.017189079878665317,0.05988266235079911,0.0
210,0.14199556461636265,0.1308909843203501,0.4854468233785242,0.49316590048859893,0.5341630121183919,0.4977116259665401,0.22669845616344883,0.22201954451065548,0.1787579382167403,0.2703629318326775,0.014141414141414142,0.016177957532861477,0.0821363544406231,0.005
211,0.15294017086594866,0.11292237478279311,0.4529107934284128,0.5067233658929097,0.6028334350224291,0.39969525583332866,0.1792163433084687,0.25485765477316596,0.3080656847317612,0.09126299169047189,0.03614457831325301,0.11962134251290878,0.2566706834222758,0.01
212,0.012059522443945595,0.02957431496220576,0.38378313680849285,0.3952987239320283,0.4698763327369448,0.3546244214033629,0.06393024878556286,0.05610579719976319,0.07313828821131584,0.0332880014630018,0.012048192771084338,0.019793459552495698,0.059734894129798585,0.005
213,0.18338798294804282,0.2031950760188724,0.43762686846616805,0.4638346025643425,0.5378095968522731,0.4186844851145241,0.1649088133683319,0.18721811155323329,0.20731509311580598,0.1532925850508287,0.0068846815834767644,0.01721170395869191,0.08280254777070063,0.0
214,0.09398775666379233,0.05071170810468494,0.5295819123415059,0.5758560390782469,0.6191737363667167,0.47508651608089525,0.26120330740931796,0.3207015124320955,0.29458167635019267,0.18861379570468023,0.06368330464716007,0.16265060240963855,0.2752151462994836,0.005
